146689	מִשְׁפְּחֹתָ֔יו	『L70448』	『4c.subs.f.pl.a.prs.p3.m.sg』
146964	כְּ	『L70092』	『4c.prep』
146965	שָׁמְעֹ֖ו	『L70211』	『4c.verb.qal.infc.u.u.u.a.prs.p3.m.sg』
147050	כְּ	『L70092』	『4c.prep』
147051	חֹ֣ם	『L70823』	『4c.verb.qal.infc.u.u.u.c』
147433	וַ	『L70008』	『4c.conj』
147434	יֹּאמְר֣וּ	『L70020』	『4c.verb.qal.wayq.p3.m.pl』
147973	וַ	『L70008』	『4c.conj』
147974	יֹּ֣וחֶל	『L70442』	『4c.verb.hif.wayq.p3.m.sg』
148217	אָמְר֣וּ	『L70020』	『4c.verb.qal.perf.p3.u.pl』
148948	וַ	『L70008』	『4c.conj』
148949	תָּאֹ֖רְנָה	『L70062』	『4c.verb.qal.wayq.p3.f.pl』
149038	וַ	『L70008』	『4c.conj』
149039	יַּ֤עַט	『L74239』	『4c.verb.qal.wayq.p3.m.sg』
149043	הַ	『L70006』	『4c.art』
149044	שָּׁלָ֔ל	『L71802』	『4c.subs.m.sg.a』
149891	וַ	『L70008』	『4c.conj』
149892	יֹּ֥אמֶר	『L70020』	『4c.verb.qal.wayq.p3.m.sg』
150890	וְ	『L70008』	『4c.conj』
150891	עֵ֣ץ	『L70053』	『4c.subs.m.sg.c』
151252	מִ	『L70038』	『4c.prep』
151253	מַּעַרְכֹ֣ות	『L72449』	『4c.subs.f.pl.c』
152173	וַ	『L70008』	『4c.conj』
152174	יֶּאֱהָבֵ֥הוּ	『L70964』	『4c.verb.qal.wayq.p3.m.sg.prs.p3.m.sg』
152276	לָ	『L70028』	『4c.prep』
152277	שִׁ֣יר	『L72033』	『4c.verb.qal.infc.u.u.u.a』
152303	בַּ	『L70001』	『4c.prep』
152304	אֲלָפָ֔יו	『L70929』	『4c.subs.m.pl.a.prs.p3.m.sg』
152342	עֹויֵ֣ן	『L74284』	『4c.verb.qal.ptca.u.m.sg.a』
152444	דְּרָכָ֖יו	『L70260』	『4c.subs.m.pl.a.prs.p3.m.sg』
152599	עֲבָדָ֗יו	『L70483』	『4c.subs.m.pl.a.prs.p3.m.sg』
153247	בְּ	『L70001』	『4c.prep』
153248	נָֽיֹות	『L74293』	『4c.nmpr.u.sg.a』
153257	בְּ	『L70001』	『4c.prep』
153258	נָיֹ֖ות	『L74293』	『4c.nmpr.u.sg.a』
153343	בְּ	『L70001』	『4c.prep』
